ParticipantName	MediaName	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX..MCSpx.	FixationPointY..MCSpx.	SaccadicAmplitude	AOI.color.key.Hit	AOI.L.7.Hit	AOI.L.8.Hit	AOI.L.9.Hit	AOI.L.4...leak.Hit	AOI.L.10.Hit	AOI.P.7.Hit	AOI.P.8.Hit	AOI.P.9.Hit	AOI.P.4...leak.Hit	AOI.P.10.Hit	AOI.N.5.Hit	AOI.N.2...sen_leak.Hit	AOI.N.6.Hit	AOI.N.7.Hit	AOI.leak.Hit
Max	mit5	NA	11	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	11	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	12	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	12	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	7	NA	Fixation	101	79	34	23.75	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	7	NA	Fixation	101	79	34	23.75	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	7	NA	Fixation	101	79	34	23.75	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	7	NA	Fixation	101	79	34	23.75	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	7	NA	Fixation	101	79	34	23.75	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	7	NA	Fixation	101	79	34	23.75	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	13	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	13	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	13	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	8	NA	Fixation	83	57	38	1.67	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	8	NA	Fixation	83	57	38	1.67	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	8	NA	Fixation	83	57	38	1.67	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	8	NA	Fixation	83	57	38	1.67	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	8	NA	Fixation	83	57	38	1.67	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	14	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	9	NA	Fixation	67	67	18	20.2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	9	NA	Fixation	67	67	18	20.2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	9	NA	Fixation	67	67	18	20.2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	9	NA	Fixation	67	67	18	20.2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	15	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	15	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	15	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	10	NA	Fixation	200	286	377	7.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	10	NA	Fixation	200	286	377	7.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	10	NA	Fixation	200	286	377	7.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	10	NA	Fixation	200	286	377	7.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	10	NA	Fixation	200	286	377	7.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	10	NA	Fixation	200	286	377	7.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	10	NA	Fixation	200	286	377	7.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	10	NA	Fixation	200	286	377	7.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	10	NA	Fixation	200	286	377	7.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	10	NA	Fixation	200	286	377	7.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	10	NA	Fixation	200	286	377	7.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	10	NA	Fixation	200	286	377	7.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	16	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	16	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	11	NA	Fixation	233	364	375	4.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	11	NA	Fixation	233	364	375	4.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	11	NA	Fixation	233	364	375	4.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	11	NA	Fixation	233	364	375	4.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	11	NA	Fixation	233	364	375	4.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	11	NA	Fixation	233	364	375	4.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	11	NA	Fixation	233	364	375	4.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	11	NA	Fixation	233	364	375	4.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	11	NA	Fixation	233	364	375	4.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	11	NA	Fixation	233	364	375	4.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	11	NA	Fixation	233	364	375	4.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	11	NA	Fixation	233	364	375	4.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	11	NA	Fixation	233	364	375	4.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	11	NA	Fixation	233	364	375	4.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	17	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	NA	Unclassified	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	NA	Unclassified	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	NA	Unclassified	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	NA	Unclassified	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	NA	Unclassified	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	NA	Unclassified	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	NA	Unclassified	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	18	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	18	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	18	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	12	NA	Fixation	100	452	474	0.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	12	NA	Fixation	100	452	474	0.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	12	NA	Fixation	100	452	474	0.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	12	NA	Fixation	100	452	474	0.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	12	NA	Fixation	100	452	474	0.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	12	NA	Fixation	100	452	474	0.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	19	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	19	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	19	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	13	NA	Fixation	133	376	459	1.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	13	NA	Fixation	133	376	459	1.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	13	NA	Fixation	133	376	459	1.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	13	NA	Fixation	133	376	459	1.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	13	NA	Fixation	133	376	459	1.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	13	NA	Fixation	133	376	459	1.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	13	NA	Fixation	133	376	459	1.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	13	NA	Fixation	133	376	459	1.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	20	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	20	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	20	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	20	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	20	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	14	NA	Fixation	183	96	414	1.82	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Max	mit5	14	NA	Fixation	183	96	414	1.82	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Max	mit5	14	NA	Fixation	183	96	414	1.82	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Max	mit5	14	NA	Fixation	183	96	414	1.82	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Max	mit5	14	NA	Fixation	183	96	414	1.82	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Max	mit5	14	NA	Fixation	183	96	414	1.82	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Max	mit5	14	NA	Fixation	183	96	414	1.82	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Max	mit5	14	NA	Fixation	183	96	414	1.82	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Max	mit5	14	NA	Fixation	183	96	414	1.82	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Max	mit5	14	NA	Fixation	183	96	414	1.82	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Max	mit5	14	NA	Fixation	183	96	414	1.82	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Max	mit5	NA	21	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	21	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	15	NA	Fixation	167	347	616	9.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	15	NA	Fixation	167	347	616	9.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	15	NA	Fixation	167	347	616	9.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	15	NA	Fixation	167	347	616	9.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	15	NA	Fixation	167	347	616	9.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	15	NA	Fixation	167	347	616	9.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	15	NA	Fixation	167	347	616	9.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	15	NA	Fixation	167	347	616	9.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	15	NA	Fixation	167	347	616	9.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	15	NA	Fixation	167	347	616	9.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	22	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	22	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	23	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	16	NA	Fixation	167	313	755	21.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	16	NA	Fixation	167	313	755	21.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	16	NA	Fixation	167	313	755	21.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	16	NA	Fixation	167	313	755	21.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	16	NA	Fixation	167	313	755	21.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	16	NA	Fixation	167	313	755	21.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	16	NA	Fixation	167	313	755	21.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	16	NA	Fixation	167	313	755	21.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	16	NA	Fixation	167	313	755	21.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	16	NA	Fixation	167	313	755	21.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	24	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	24	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	24	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	24	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	24	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	mit5	NA	24	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
