ParticipantName	MediaName	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX..MCSpx.	FixationPointY..MCSpx.	SaccadicAmplitude	AOI.color.key.Hit	AOI.L.1.Hit	AOI.L.2.Hit	AOI.L.3.Hit	AOI.L.4...leak.Hit	AOI.L.5.Hit	AOI.P.1.Hit	AOI.P.2.Hit	AOI.P.3.Hit	AOI.P.4...leak.Hit	AOI.P.5.Hit	AOI.N.1.Hit	AOI.N.2...sen_leak.Hit	AOI.N.3.Hit	AOI.N.4.Hit	AOI.leak.Hit
Michael	mit0	NA	1	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	1	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	1	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	1	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	1	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	1	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	1	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	1	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	1	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	2	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	2	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	2	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	2	NA	Fixation	117	584	425	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Michael	mit0	2	NA	Fixation	117	584	425	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Michael	mit0	2	NA	Fixation	117	584	425	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Michael	mit0	2	NA	Fixation	117	584	425	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Michael	mit0	2	NA	Fixation	117	584	425	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Michael	mit0	2	NA	Fixation	117	584	425	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Michael	mit0	2	NA	Fixation	117	584	425	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Michael	mit0	NA	3	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	3	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	3	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	3	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	3	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	3	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	3	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	3	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	3	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	3	NA	Fixation	33	514	262	4.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	3	NA	Fixation	33	514	262	4.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	4	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	4	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	4	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	NA	Unclassified	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	NA	Unclassified	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	NA	Unclassified	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	NA	Unclassified	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	NA	Unclassified	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	5	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	5	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	NA	Unclassified	116	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	NA	Unclassified	116	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	NA	Unclassified	116	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	NA	Unclassified	116	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	NA	Unclassified	116	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	NA	Unclassified	116	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	NA	Unclassified	116	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	NA	Unclassified	18	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	6	Saccade	34	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	6	Saccade	34	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	4	NA	Fixation	69	NA	NA	15.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	4	NA	Fixation	69	NA	NA	15.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	4	NA	Fixation	69	NA	NA	15.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	4	NA	Fixation	69	NA	NA	15.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	7	Saccade	219	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	7	Saccade	219	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	7	Saccade	219	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	7	Saccade	219	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	7	Saccade	219	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	7	Saccade	219	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	7	Saccade	219	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	7	Saccade	219	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	7	Saccade	219	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	7	Saccade	219	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	7	Saccade	219	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	7	Saccade	219	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	7	Saccade	219	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	8	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	8	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	8	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	8	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	8	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	8	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	9	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	10	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	10	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	10	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	10	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	10	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	10	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	5	NA	Fixation	67	31	67	3.63	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	5	NA	Fixation	67	31	67	3.63	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	5	NA	Fixation	67	31	67	3.63	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	5	NA	Fixation	67	31	67	3.63	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	11	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	11	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	11	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	11	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	11	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	11	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	11	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	11	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	11	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	11	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	12	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	12	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	12	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	12	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	12	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	6	NA	Fixation	50	44	49	0.54	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	6	NA	Fixation	50	44	49	0.54	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	6	NA	Fixation	50	44	49	0.54	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	13	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	13	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	7	NA	Fixation	50	44	75	0.63	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	7	NA	Fixation	50	44	75	0.63	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	7	NA	Fixation	50	44	75	0.63	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	14	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	8	NA	Fixation	67	29	97	0.65	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	8	NA	Fixation	67	29	97	0.65	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	8	NA	Fixation	67	29	97	0.65	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	8	NA	Fixation	67	29	97	0.65	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	15	Saccade	367	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	15	Saccade	367	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	15	Saccade	367	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	15	Saccade	367	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	15	Saccade	367	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	15	Saccade	367	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	15	Saccade	367	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	15	Saccade	367	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	15	Saccade	367	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	15	Saccade	367	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	15	Saccade	367	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	15	Saccade	367	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	15	Saccade	367	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	15	Saccade	367	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	15	Saccade	367	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	15	Saccade	367	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	15	Saccade	367	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	15	Saccade	367	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	15	Saccade	367	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	15	Saccade	367	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	15	Saccade	367	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	15	Saccade	367	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	16	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	9	NA	Fixation	67	40	78	0.53	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	9	NA	Fixation	67	40	78	0.53	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	9	NA	Fixation	67	40	78	0.53	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	9	NA	Fixation	67	40	78	0.53	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	17	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	18	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	18	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	18	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	10	NA	Fixation	33	96	112	1.58	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	10	NA	Fixation	33	96	112	1.58	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	19	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	19	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	19	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	19	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	19	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	20	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	20	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	20	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	11	NA	Fixation	133	375	487	11.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	11	NA	Fixation	133	375	487	11.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	11	NA	Fixation	133	375	487	11.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	11	NA	Fixation	133	375	487	11.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	11	NA	Fixation	133	375	487	11.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	11	NA	Fixation	133	375	487	11.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	11	NA	Fixation	133	375	487	11.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	11	NA	Fixation	133	375	487	11.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	21	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	21	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	21	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	21	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	21	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	NA	21	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael	mit0	12	NA	Fixation	117	654	406	7.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Michael	mit0	12	NA	Fixation	117	654	406	7.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Michael	mit0	12	NA	Fixation	117	654	406	7.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Michael	mit0	12	NA	Fixation	117	654	406	7.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Michael	mit0	12	NA	Fixation	117	654	406	7.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Michael	mit0	12	NA	Fixation	117	654	406	7.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Michael	mit0	12	NA	Fixation	117	654	406	7.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Michael	mit0	NA	22	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
